date,hour,ridership
2023-12-07,20,145782
2023-12-07,21,124507
2023-12-07,22,98512
2023-12-07,23,60131
2023-12-08,0,32038
2023-12-08,1,12192
2023-12-08,2,7115
2023-12-08,3,7017
2023-12-08,4,18132
2023-12-08,5,63054
2023-12-08,6,138782
2023-12-08,7,273916
2023-12-08,8,292875
2023-12-08,9,202320
2023-12-08,10,159875
2023-12-08,11,155448
2023-12-08,12,170569
2023-12-08,13,197762
2023-12-08,14,248395
2023-12-08,15,302305
2023-12-08,16,328966
2023-12-08,17,351706
2023-12-08,18,280950
2023-12-08,19,200695
2023-12-08,20,149623
2023-12-08,21,130384
2023-12-08,22,114674
2023-12-08,23,79813
2023-12-09,0,51268
2023-12-09,1,24141
2023-12-09,2,12804
2023-12-09,3,8792
2023-12-09,4,11495
2023-12-09,5,23224
2023-12-09,6,46448
2023-12-09,7,72331
2023-12-09,8,95461
2023-12-09,9,119803
2023-12-09,10,137127
2023-12-09,11,159798
2023-12-09,12,184484
2023-12-09,13,199632
2023-12-09,14,212209
2023-12-09,15,233424
2023-12-09,16,246754
2023-12-09,17,239298
2023-12-09,18,215374
2023-12-09,19,180516
2023-12-09,20,140026
2023-12-09,21,118275
2023-12-09,22,113858
2023-12-09,23,88814
2023-12-10,0,52475
2023-12-10,1,26648
2023-12-10,2,14385
2023-12-10,3,9246
2023-12-10,4,10442
2023-12-10,5,16506
2023-12-10,6,30579
2023-12-10,7,46053
2023-12-10,8,65130
2023-12-10,9,85628
2023-12-10,10,104952
2023-12-10,11,120118
2023-12-10,12,135511
2023-12-10,13,146068
2023-12-10,14,143753
2023-12-10,15,140469
2023-12-10,16,144691
2023-12-10,17,137886
2023-12-10,18,119975
2023-12-10,19,94284
2023-12-10,20,75592
2023-12-10,21,66639
2023-12-10,22,53245
2023-12-10,23,31980
2023-12-11,0,15852
2023-12-11,1,6729
2023-12-11,2,4328
2023-12-11,3,5709
2023-12-11,4,17310
2023-12-11,5,62535
2023-12-11,6,140410
2023-12-11,7,293451
2023-12-11,8,346028
2023-12-11,9,219263
2023-12-11,10,152511
2023-12-11,11,141464
2023-12-11,12,152459
2023-12-11,13,171501
2023-12-11,14,213258
2023-12-11,15,272531
2023-12-11,16,314513
2023-12-11,17,366315
2023-12-11,18,275620
2023-12-11,19,168321
2023-12-11,20,121251
2023-12-11,21,96014
2023-12-11,22,76138
2023-12-11,23,43891
2023-12-12,0,25074
2023-12-12,1,9000
2023-12-12,2,5502
2023-12-12,3,6107
2023-12-12,4,18191
2023-12-12,5,66554
2023-12-12,6,153133
2023-12-12,7,322971
2023-12-12,8,402228
2023-12-12,9,252569
2023-12-12,10,163499
2023-12-12,11,149044
2023-12-12,12,157375
2023-12-12,13,177512
2023-12-12,14,222265
2023-12-12,15,285118
2023-12-12,16,339304
2023-12-12,17,423435
2023-12-12,18,319374
2023-12-12,19,192429
2023-12-12,20,139760
2023-12-12,21,121389
2023-12-12,22,87141
2023-12-12,23,50241
2023-12-13,0,25409
2023-12-13,1,9470
2023-12-13,2,5514
2023-12-13,3,6226
2023-12-13,4,18093
2023-12-13,5,66413
2023-12-13,6,151488
2023-12-13,7,317716
2023-12-13,8,399228
2023-12-13,9,250964
2023-12-13,10,163945
2023-12-13,11,149920
2023-12-13,12,161371
2023-12-13,13,180671
2023-12-13,14,224161
2023-12-13,15,282842
2023-12-13,16,340132
2023-12-13,17,418516
2023-12-13,18,316726
2023-12-13,19,200367
2023-12-13,20,143462
2023-12-13,21,120669
2023-12-13,22,94788
2023-12-13,23,57214
2023-12-14,0,28233
2023-12-14,1,14477
2023-12-14,2,5872
2023-12-14,3,6652
2023-12-14,4,18263
2023-12-14,5,65832
2023-12-14,6,150497
2023-12-14,7,311827
2023-12-14,8,382512
2023-12-14,9,250716
2023-12-14,10,169176
2023-12-14,11,153082
2023-12-14,12,164798
2023-12-14,13,183753
2023-12-14,14,229964
2023-12-14,15,290761
2023-12-14,16,343084
2023-12-14,17,411986
2023-12-14,18,317895
2023-12-14,19,205812
2023-12-14,20,152165
2023-12-14,21,130881
2023-12-14,22,105443
2023-12-14,23,66423
2023-12-15,0,40044
2023-12-15,1,14908
2023-12-15,2,7190
2023-12-15,3,7279
2023-12-15,4,18068
2023-12-15,5,59459
2023-12-15,6,130237
2023-12-15,7,272554
2023-12-15,8,285572
2023-12-15,9,195102
2023-12-15,10,156386
2023-12-15,11,155560
2023-12-15,12,172608
2023-12-15,13,196334
2023-12-15,14,245672
2023-12-15,15,298275
2023-12-15,16,324373
2023-12-15,17,342629
2023-12-15,18,276464
2023-12-15,19,198378
2023-12-15,20,151216
2023-12-15,21,134876
2023-12-15,22,116553
2023-12-15,23,82000
2023-12-16,0,52827
2023-12-16,1,25556
2023-12-16,2,13913
2023-12-16,3,8916
2023-12-16,4,11912
2023-12-16,5,22351
2023-12-16,6,44114
2023-12-16,7,68543
2023-12-16,8,90585
2023-12-16,9,112724
2023-12-16,10,133728
2023-12-16,11,156845
2023-12-16,12,181192
2023-12-16,13,201277
2023-12-16,14,212581
2023-12-16,15,228528
2023-12-16,16,245280
2023-12-16,17,233841
2023-12-16,18,211028
2023-12-16,19,177646
2023-12-16,20,138772
2023-12-16,21,119254
2023-12-16,22,108495
2023-12-16,23,79220
2023-12-17,0,53435
2023-12-17,1,26901
2023-12-17,2,13906
2023-12-17,3,9430
2023-12-17,4,10423
2023-12-17,5,16324
2023-12-17,6,30115
2023-12-17,7,45351
2023-12-17,8,63790
2023-12-17,9,86250
2023-12-17,10,107350
2023-12-17,11,122187
2023-12-17,12,140097
2023-12-17,13,156774
2023-12-17,14,153405
2023-12-17,15,153213
2023-12-17,16,158023
2023-12-17,17,148071
2023-12-17,18,130645
2023-12-17,19,101202
2023-12-17,20,80335
2023-12-17,21,68443
2023-12-17,22,57973
2023-12-17,23,34833
2023-12-18,0,16936
2023-12-18,1,7150
2023-12-18,2,4389
2023-12-18,3,5418
2023-12-18,4,15704
2023-12-18,5,55579
2023-12-18,6,126822
2023-12-18,7,243096
2023-12-18,8,292356
2023-12-18,9,197085
2023-12-18,10,143520
2023-12-18,11,137512
2023-12-18,12,145934
2023-12-18,13,159029
2023-12-18,14,197606
2023-12-18,15,252597
2023-12-18,16,286645
2023-12-18,17,328670
2023-12-18,18,249373
2023-12-18,19,161776
2023-12-18,20,118145
2023-12-18,21,90823
2023-12-18,22,67889
2023-12-18,23,46272
2023-12-19,0,23501
2023-12-19,1,8581
2023-12-19,2,5255
2023-12-19,3,6335
2023-12-19,4,17875
2023-12-19,5,64456
2023-12-19,6,144742
2023-12-19,7,296761
2023-12-19,8,355483
2023-12-19,9,229880
2023-12-19,10,164277
2023-12-19,11,154044
2023-12-19,12,166989
2023-12-19,13,188325
2023-12-19,14,235100
2023-12-19,15,295298
2023-12-19,16,344216
2023-12-19,17,398545
2023-12-19,18,293384
2023-12-19,19,185413
2023-12-19,20,131604
2023-12-19,21,106724
2023-12-19,22,79784
2023-12-19,23,55197
2023-12-20,0,25743
2023-12-20,1,9279
2023-12-20,2,5491
2023-12-20,3,6290
2023-12-20,4,17695
2023-12-20,5,63720
2023-12-20,6,142639
2023-12-20,7,282249
2023-12-20,8,331177
2023-12-20,9,219509
2023-12-20,10,162799
2023-12-20,11,157407
2023-12-20,12,170425
2023-12-20,13,193147
2023-12-20,14,235671
2023-12-20,15,289310
2023-12-20,16,338649
2023-12-20,17,380069
2023-12-20,18,285265
2023-12-20,19,181343
2023-12-20,20,129581
2023-12-20,21,111151
2023-12-20,22,88507
2023-12-20,23,49935
2023-12-21,0,25763
2023-12-21,1,9953
2023-12-21,2,5741
2023-12-21,3,6544
2023-12-21,4,17704
2023-12-21,5,62116
2023-12-21,6,135392
2023-12-21,7,262897
2023-12-21,8,293878
2023-12-21,9,197897
2023-12-21,10,156897
2023-12-21,11,153698
2023-12-21,12,168170
2023-12-21,13,190283
2023-12-21,14,237211
2023-12-21,15,289675
2023-12-21,16,328828
2023-12-21,17,353596
2023-12-21,18,267202
2023-12-21,19,177711
2023-12-21,20,133413
2023-12-21,21,107350
2023-12-21,22,82012
2023-12-21,23,50958
2023-12-22,0,30166
2023-12-22,1,11306
2023-12-22,2,6338
2023-12-22,3,6728
2023-12-22,4,16680
2023-12-22,5,56019
2023-12-22,6,118517
2023-12-22,7,214680
2023-12-22,8,221131
2023-12-22,9,161331
2023-12-22,10,148092
2023-12-22,11,159225
2023-12-22,12,181987
2023-12-22,13,209868
2023-12-22,14,258026
2023-12-22,15,291871
2023-12-22,16,287379
2023-12-22,17,270318
2023-12-22,18,216515
2023-12-22,19,159213
2023-12-22,20,121542
2023-12-22,21,102636
2023-12-22,22,98395
2023-12-22,23,58922
2023-12-23,0,31821
2023-12-23,1,15075
2023-12-23,2,9121
2023-12-23,3,6952
2023-12-23,4,10447
2023-12-23,5,20202
2023-12-23,6,39020
2023-12-23,7,58450
2023-12-23,8,76097
2023-12-23,9,95249
2023-12-23,10,112905
2023-12-23,11,131385
2023-12-23,12,147890
2023-12-23,13,159837
2023-12-23,14,172984
2023-12-23,15,188835
2023-12-23,16,192641
2023-12-23,17,180165
2023-12-23,18,159625
2023-12-23,19,128332
2023-12-23,20,101524
2023-12-23,21,87030
2023-12-23,22,82732
2023-12-23,23,51837
2023-12-24,0,27678
2023-12-24,1,13597
2023-12-24,2,7924
2023-12-24,3,6014
2023-12-24,4,8644
2023-12-24,5,15427
2023-12-24,6,28843
2023-12-24,7,43239
2023-12-24,8,59300
2023-12-24,9,76660
2023-12-24,10,91210
2023-12-24,11,102476
2023-12-24,12,113374
2023-12-24,13,122194
2023-12-24,14,132233
2023-12-24,15,139484
2023-12-24,16,142515
2023-12-24,17,134313
2023-12-24,18,112162
2023-12-24,19,84911
2023-12-24,20,69247
2023-12-24,21,58804
2023-12-24,22,47415
2023-12-24,23,33472
2023-12-25,0,19894
2023-12-25,1,10055
2023-12-25,2,5254
2023-12-25,3,4023
2023-12-25,4,5840
2023-12-25,5,12014
2023-12-25,6,23323
2023-12-25,7,33947
2023-12-25,8,38914
2023-12-25,9,43529
2023-12-25,10,56580
2023-12-25,11,69524
2023-12-25,12,79815
2023-12-25,13,92543
2023-12-25,14,104158
2023-12-25,15,114454
2023-12-25,16,112349
2023-12-25,17,105694
2023-12-25,18,92845
2023-12-25,19,74864
2023-12-25,20,65147
2023-12-25,21,55304
2023-12-25,22,43141
2023-12-25,23,28499
2023-12-26,0,14798
2023-12-26,1,6266
2023-12-26,2,3995
2023-12-26,3,4828
2023-12-26,4,13866
2023-12-26,5,47528
2023-12-26,6,87290
2023-12-26,7,128602
2023-12-26,8,151830
2023-12-26,9,129153
2023-12-26,10,124453
2023-12-26,11,130218
2023-12-26,12,143599
2023-12-26,13,161632
2023-12-26,14,185759
2023-12-26,15,219705
2023-12-26,16,252441
2023-12-26,17,257485
2023-12-26,18,191842
2023-12-26,19,138359
2023-12-26,20,106895
2023-12-26,21,90546
2023-12-26,22,70882
2023-12-26,23,41669
2023-12-27,0,22694
2023-12-27,1,9033
2023-12-27,2,5160
2023-12-27,3,5881
2023-12-27,4,15620
2023-12-27,5,53494
2023-12-27,6,100612
2023-12-27,7,150445
2023-12-27,8,183018
2023-12-27,9,149896
2023-12-27,10,139596
2023-12-27,11,143868
2023-12-27,12,156601
2023-12-27,13,172249
2023-12-27,14,194774
2023-12-27,15,237135
2023-12-27,16,268904
2023-12-27,17,275493
2023-12-27,18,204853
2023-12-27,19,138742
2023-12-27,20,105663
2023-12-27,21,93984
2023-12-27,22,79962
2023-12-27,23,42333
2023-12-28,0,22071
2023-12-28,1,8533
2023-12-28,2,4797
2023-12-28,3,5657
2023-12-28,4,15256
2023-12-28,5,52409
2023-12-28,6,97883
2023-12-28,7,147673
2023-12-28,8,180346
2023-12-28,9,153809
2023-12-28,10,145489
2023-12-28,11,151606
2023-12-28,12,167914
2023-12-28,13,186523
2023-12-28,14,212313
2023-12-28,15,254930
2023-12-28,16,283770
2023-12-28,17,293620
2023-12-28,18,216437
2023-12-28,19,154472
2023-12-28,20,117787
2023-12-28,21,99159
2023-12-28,22,78114
2023-12-28,23,50465
2023-12-29,0,28162
2023-12-29,1,11621
2023-12-29,2,7098
2023-12-29,3,6936
2023-12-29,4,15966
2023-12-29,5,50210
2023-12-29,6,92804
2023-12-29,7,136907
2023-12-29,8,163429
2023-12-29,9,147126
2023-12-29,10,150139
2023-12-29,11,163382
2023-12-29,12,185587
2023-12-29,13,209475
2023-12-29,14,239303
2023-12-29,15,269419
2023-12-29,16,285527
2023-12-29,17,270306
2023-12-29,18,219158
2023-12-29,19,171058
2023-12-29,20,140457
2023-12-29,21,108354
2023-12-29,22,96234
2023-12-29,23,63187
2023-12-30,0,37495
2023-12-30,1,17626
2023-12-30,2,10268
2023-12-30,3,8125
2023-12-30,4,10878
2023-12-30,5,20418
2023-12-30,6,39043
2023-12-30,7,58069
2023-12-30,8,78558
2023-12-30,9,99348
2023-12-30,10,119312
2023-12-30,11,136855
2023-12-30,12,154948
2023-12-30,13,174207
2023-12-30,14,186935
2023-12-30,15,200909
2023-12-30,16,205979
2023-12-30,17,197674
2023-12-30,18,177384
2023-12-30,19,150095
2023-12-30,20,117755
2023-12-30,21,97372
2023-12-30,22,89983
2023-12-30,23,64717
2023-12-31,0,37335
2023-12-31,1,17598
2023-12-31,2,10637
2023-12-31,3,7473
2023-12-31,4,9248
2023-12-31,5,15530
2023-12-31,6,28576
2023-12-31,7,42971
2023-12-31,8,60691
2023-12-31,9,80741
2023-12-31,10,96153
2023-12-31,11,108754
2023-12-31,12,122766
2023-12-31,13,135358
2023-12-31,14,143766
2023-12-31,15,151220
2023-12-31,16,153174
2023-12-31,17,145681
2023-12-31,18,130802
2023-12-31,19,119597
2023-12-31,20,108113
2023-12-31,21,97391
2023-12-31,22,82134
2023-12-31,23,41666
2024-01-01,0,78373
2024-01-01,1,72020
2024-01-01,2,41743
2024-01-01,3,20680
2024-01-01,4,13813
2024-01-01,5,16167
2024-01-01,6,26294
2024-01-01,7,36627
2024-01-01,8,42676
2024-01-01,9,47556
2024-01-01,10,61237
2024-01-01,11,76959
2024-01-01,12,94004
2024-01-01,13,112236
2024-01-01,14,124767
2024-01-01,15,134884
2024-01-01,16,135931
2024-01-01,17,128386
2024-01-01,18,110034
2024-01-01,19,85835
2024-01-01,20,69238
2024-01-01,21,57716
2024-01-01,22,44591
2024-01-01,23,27777
2024-01-02,0,13897
2024-01-02,1,5881
2024-01-02,2,3961
2024-01-02,3,5380
2024-01-02,4,15947
2024-01-02,5,58508
2024-01-02,6,128471
2024-01-02,7,256901
2024-01-02,8,306733
2024-01-02,9,189332
2024-01-02,10,134055
2024-01-02,11,127480
2024-01-02,12,137015
2024-01-02,13,157891
2024-01-02,14,199310
2024-01-02,15,253500
2024-01-02,16,293242
2024-01-02,17,356370
2024-01-02,18,244156
2024-01-02,19,143338
2024-01-02,20,101252
2024-01-02,21,84043
2024-01-02,22,62822
2024-01-02,23,36894
2024-01-03,0,19880
2024-01-03,1,7283
2024-01-03,2,4774
2024-01-03,3,5697
2024-01-03,4,17094
2024-01-03,5,62600
2024-01-03,6,141141
2024-01-03,7,282946
2024-01-03,8,349140
2024-01-03,9,214403
2024-01-03,10,144592
2024-01-03,11,134641
2024-01-03,12,145837
2024-01-03,13,167106
2024-01-03,14,209104
2024-01-03,15,262793
2024-01-03,16,313872
2024-01-03,17,379868
2024-01-03,18,265193
2024-01-03,19,156547
2024-01-03,20,106043
2024-01-03,21,82986
2024-01-03,22,66335
2024-01-03,23,43789
2024-01-04,0,20566
2024-01-04,1,7424
2024-01-04,2,4747
2024-01-04,3,5785
2024-01-04,4,16983
2024-01-04,5,62191
2024-01-04,6,140866
2024-01-04,7,281167
2024-01-04,8,347514
2024-01-04,9,218305
2024-01-04,10,147251
2024-01-04,11,135458
2024-01-04,12,145223
2024-01-04,13,164382
2024-01-04,14,208883
2024-01-04,15,267076
2024-01-04,16,307738
2024-01-04,17,376731
2024-01-04,18,268590
2024-01-04,19,157500
2024-01-04,20,109331
2024-01-04,21,90433
2024-01-04,22,67000
2024-01-04,23,39937
2024-01-05,0,21296
2024-01-05,1,8190
2024-01-05,2,5023
2024-01-05,3,5969
2024-01-05,4,16366
2024-01-05,5,58327
2024-01-05,6,127553
2024-01-05,7,243447
2024-01-05,8,257866
2024-01-05,9,170675
2024-01-05,10,133350
2024-01-05,11,128433
2024-01-05,12,142438
2024-01-05,13,166009
2024-01-05,14,212580
2024-01-05,15,262279
2024-01-05,16,283083
2024-01-05,17,304891
2024-01-05,18,232088
2024-01-05,19,158273
2024-01-05,20,112461
2024-01-05,21,93608
2024-01-05,22,88829
2024-01-05,23,56856
2024-01-06,0,32586
2024-01-06,1,14846
2024-01-06,2,8312
2024-01-06,3,6340
2024-01-06,4,9882
2024-01-06,5,20533
2024-01-06,6,40580
2024-01-06,7,59446
2024-01-06,8,75220
2024-01-06,9,91560
2024-01-06,10,102789
2024-01-06,11,117529
2024-01-06,12,132192
2024-01-06,13,144041
2024-01-06,14,153801
2024-01-06,15,167311
2024-01-06,16,161823
2024-01-06,17,146121
2024-01-06,18,123934
2024-01-06,19,98419
2024-01-06,20,74680
2024-01-06,21,64269
2024-01-06,22,61380
2024-01-06,23,43633
2024-01-07,0,25172
2024-01-07,1,12138
2024-01-07,2,7260
2024-01-07,3,5352
2024-01-07,4,7829
2024-01-07,5,14518
2024-01-07,6,27807
2024-01-07,7,39246
2024-01-07,8,50307
2024-01-07,9,63356
2024-01-07,10,77876
2024-01-07,11,88149
2024-01-07,12,101217
2024-01-07,13,112718
2024-01-07,14,120443
2024-01-07,15,123531
2024-01-07,16,123709
2024-01-07,17,118443
2024-01-07,18,101555
2024-01-07,19,76937
2024-01-07,20,61624
2024-01-07,21,52668
2024-01-07,22,42566
2024-01-07,23,27001
2024-01-08,0,13416
2024-01-08,1,5777
2024-01-08,2,4128
2024-01-08,3,5620
2024-01-08,4,17039
2024-01-08,5,61744
2024-01-08,6,141905
2024-01-08,7,288509
2024-01-08,8,334722
2024-01-08,9,195319
2024-01-08,10,129120
2024-01-08,11,118824
2024-01-08,12,128184
2024-01-08,13,147560
2024-01-08,14,189515
2024-01-08,15,247653
2024-01-08,16,288421
2024-01-08,17,348681
2024-01-08,18,255835
2024-01-08,19,146059
2024-01-08,20,96628
2024-01-08,21,74358
2024-01-08,22,54956
2024-01-08,23,37414
2024-01-09,0,18302
2024-01-09,1,6658
2024-01-09,2,4585
2024-01-09,3,5613
2024-01-09,4,17120
2024-01-09,5,63022
2024-01-09,6,145369
2024-01-09,7,300166
2024-01-09,8,379500
2024-01-09,9,223919
2024-01-09,10,137050
2024-01-09,11,123441
2024-01-09,12,130223
2024-01-09,13,151342
2024-01-09,14,204141
2024-01-09,15,270123
2024-01-09,16,304455
2024-01-09,17,334988
2024-01-09,18,219202
2024-01-09,19,116648
2024-01-09,20,77589
2024-01-09,21,68363
2024-01-09,22,52473
2024-01-09,23,28760
2024-01-10,0,14969
2024-01-10,1,5630
2024-01-10,2,4077
2024-01-10,3,5464
2024-01-10,4,16790
2024-01-10,5,62783
2024-01-10,6,142998
2024-01-10,7,299494
2024-01-10,8,373934
2024-01-10,9,222680
2024-01-10,10,139695
2024-01-10,11,125018
2024-01-10,12,134613
2024-01-10,13,155145
2024-01-10,14,199222
2024-01-10,15,251593
2024-01-10,16,300596
2024-01-10,17,381933
2024-01-10,18,276349
2024-01-10,19,160541
2024-01-10,20,113710
2024-01-10,21,92649
2024-01-10,22,68603
2024-01-10,23,40508
2024-01-11,0,20816
2024-01-11,1,7574
2024-01-11,2,5057
2024-01-11,3,6121
2024-01-11,4,17637
2024-01-11,5,63944
2024-01-11,6,146545
2024-01-11,7,303788
2024-01-11,8,374093
2024-01-11,9,229103
2024-01-11,10,145366
2024-01-11,11,130046
2024-01-11,12,140216
2024-01-11,13,157473
2024-01-11,14,202808
2024-01-11,15,262401
2024-01-11,16,310728
2024-01-11,17,392090
2024-01-11,18,287752
2024-01-11,19,172479
2024-01-11,20,121910
2024-01-11,21,98586
2024-01-11,22,76236
2024-01-11,23,46865
2024-01-12,0,24519
2024-01-12,1,9322
2024-01-12,2,5610
2024-01-12,3,6360
2024-01-12,4,17133
2024-01-12,5,60979
2024-01-12,6,133984
2024-01-12,7,261203
2024-01-12,8,274094
2024-01-12,9,173910
2024-01-12,10,132920
2024-01-12,11,127853
2024-01-12,12,142950
2024-01-12,13,168534
2024-01-12,14,218390
2024-01-12,15,269657
2024-01-12,16,287937
2024-01-12,17,305577
2024-01-12,18,236323
2024-01-12,19,165060
2024-01-12,20,120430
2024-01-12,21,99189
2024-01-12,22,91304
2024-01-12,23,60583
2024-01-13,0,33891
2024-01-13,1,14754
2024-01-13,2,7985
2024-01-13,3,6205
2024-01-13,4,9927
2024-01-13,5,20825
2024-01-13,6,40047
2024-01-13,7,60059
2024-01-13,8,76722
2024-01-13,9,90527
2024-01-13,10,104863
2024-01-13,11,123045
2024-01-13,12,147934
2024-01-13,13,152260
2024-01-13,14,162091
2024-01-13,15,172702
2024-01-13,16,180409
2024-01-13,17,175695
2024-01-13,18,152291
2024-01-13,19,127081
2024-01-13,20,95945
2024-01-13,21,82416
2024-01-13,22,77430
2024-01-13,23,58246
2024-01-14,0,33161
2024-01-14,1,16528
2024-01-14,2,10280
2024-01-14,3,6907
2024-01-14,4,8800
2024-01-14,5,15107
2024-01-14,6,28155
2024-01-14,7,42302
2024-01-14,8,56484
2024-01-14,9,74205
2024-01-14,10,92470
2024-01-14,11,107671
2024-01-14,12,126059
2024-01-14,13,136880
2024-01-14,14,137213
2024-01-14,15,144773
2024-01-14,16,145933
2024-01-14,17,137434
2024-01-14,18,119063
2024-01-14,19,89838
2024-01-14,20,69868
2024-01-14,21,61096
2024-01-14,22,52461
2024-01-14,23,36306
2024-01-15,0,18113
2024-01-15,1,7758
2024-01-15,2,5088
2024-01-15,3,5174
2024-01-15,4,12620
2024-01-15,5,41578
2024-01-15,6,73568
2024-01-15,7,99693
2024-01-15,8,120252
2024-01-15,9,107515
2024-01-15,10,106459
2024-01-15,11,118331
2024-01-15,12,133037
2024-01-15,13,148094
2024-01-15,14,161912
2024-01-15,15,184170
2024-01-15,16,184565
2024-01-15,17,189751
2024-01-15,18,149113
2024-01-15,19,103027
2024-01-15,20,77101
2024-01-15,21,61607
2024-01-15,22,52146
2024-01-15,23,30109
2024-01-16,0,14155
2024-01-16,1,6350
2024-01-16,2,4502
2024-01-16,3,5698
2024-01-16,4,16479
2024-01-16,5,59842
2024-01-16,6,138456
2024-01-16,7,279699
2024-01-16,8,351725
2024-01-16,9,210105
2024-01-16,10,128292
2024-01-16,11,111613
2024-01-16,12,118310
2024-01-16,13,135994
2024-01-16,14,176861
2024-01-16,15,232909
2024-01-16,16,266861
2024-01-16,17,341149
2024-01-16,18,252406
2024-01-16,19,141395
2024-01-16,20,96731
2024-01-16,21,84655
2024-01-16,22,58708
2024-01-16,23,35083
2024-01-17,0,17797
2024-01-17,1,6301
2024-01-17,2,4304
2024-01-17,3,5569
2024-01-17,4,16688
2024-01-17,5,61513
2024-01-17,6,145000
2024-01-17,7,306422
2024-01-17,8,397910
2024-01-17,9,236327
2024-01-17,10,142085
2024-01-17,11,124282
2024-01-17,12,133519
2024-01-17,13,152450
2024-01-17,14,195312
2024-01-17,15,247991
2024-01-17,16,299688
2024-01-17,17,397171
2024-01-17,18,288102
2024-01-17,19,164122
2024-01-17,20,110257
2024-01-17,21,85253
2024-01-17,22,71011
2024-01-17,23,37807
2024-01-18,0,18792
2024-01-18,1,6847
2024-01-18,2,4640
2024-01-18,3,5493
2024-01-18,4,16945
2024-01-18,5,61707
2024-01-18,6,143370
2024-01-18,7,303266
2024-01-18,8,385270
2024-01-18,9,237179
2024-01-18,10,144700
2024-01-18,11,128031
2024-01-18,12,135967
2024-01-18,13,153852
2024-01-18,14,196867
2024-01-18,15,255810
2024-01-18,16,303601
2024-01-18,17,390247
2024-01-18,18,292778
2024-01-18,19,171783
2024-01-18,20,119803
2024-01-18,21,95164
2024-01-18,22,77773
2024-01-18,23,44006
2024-01-19,0,22422
2024-01-19,1,8637
2024-01-19,2,5484
2024-01-19,3,6163
2024-01-19,4,16746
2024-01-19,5,58729
2024-01-19,6,129062
2024-01-19,7,256221
2024-01-19,8,274168
2024-01-19,9,172845
2024-01-19,10,126673
2024-01-19,11,120439
2024-01-19,12,134269
2024-01-19,13,155740
2024-01-19,14,201993
2024-01-19,15,248316
2024-01-19,16,263243
2024-01-19,17,285726
2024-01-19,18,226493
2024-01-19,19,154177
2024-01-19,20,108844
2024-01-19,21,90795
2024-01-19,22,81200
2024-01-19,23,58975
2024-01-20,0,33411
2024-01-20,1,15475
2024-01-20,2,9064
2024-01-20,3,6256
2024-01-20,4,9515
2024-01-20,5,19471
2024-01-20,6,38049
2024-01-20,7,59151
2024-01-20,8,75489
2024-01-20,9,86993
2024-01-20,10,98783
2024-01-20,11,114732
2024-01-20,12,133052
2024-01-20,13,146510
2024-01-20,14,155978
2024-01-20,15,165345
2024-01-20,16,167241
2024-01-20,17,158065
2024-01-20,18,140281
2024-01-20,19,115769
2024-01-20,20,85556
2024-01-20,21,72577
2024-01-20,22,71072
2024-01-20,23,52333
2024-01-21,0,30121
2024-01-21,1,15011
2024-01-21,2,8635
2024-01-21,3,6130
2024-01-21,4,8068
2024-01-21,5,14296
2024-01-21,6,27256
2024-01-21,7,39891
2024-01-21,8,52212
2024-01-21,9,68556
2024-01-21,10,84681
2024-01-21,11,98092
2024-01-21,12,111513
2024-01-21,13,125123
2024-01-21,14,132728
2024-01-21,15,132810
2024-01-21,16,131112
2024-01-21,17,126554
2024-01-21,18,108289
